,enter_time,leave_time
flow_993_0,1836.0,1906.0
flow_6744_0,1845.0,2868.0
flow_3552_0,1848.0,1919.0
flow_3662_0,1850.0,1921.0
flow_95_0,1863.0,1935.0
flow_3656_0,1866.0,1939.0
flow_1052_0,1876.0,1946.0
flow_1065_0,1879.0,1948.0
flow_1060_0,1881.0,1996.0
flow_1062_0,1884.0,1936.0
flow_3619_0,1885.0,1983.0
flow_1066_0,1886.0,2000.0
flow_99_0,1891.0,1960.0
flow_2725_0,1894.0,1963.0
flow_2334_0,1897.0,1967.0
flow_101_0,1905.0,2016.0
flow_2337_0,1905.0,1986.0
flow_102_0,1912.0,1982.0
flow_103_0,1919.0,2021.0
flow_77_0,1928.0,1996.0
flow_5703_0,1935.0,2005.0
flow_5729_0,1941.0,2268.0
flow_104_0,1945.0,2023.0
flow_105_0,1947.0,2026.0
flow_2738_0,1949.0,2019.0
flow_106_0,1951.0,2021.0
flow_107_0,1954.0,2125.0
flow_108_0,1956.0,2029.0
flow_2342_0,1956.0,2025.0
flow_1071_0,1958.0,2010.0
flow_2343_0,1958.0,2028.0
flow_5681_0,1959.0,2011.0
flow_1078_0,1961.0,2036.0
flow_5701_0,1962.0,2036.0
flow_5725_0,1964.0,2041.0
flow_110_0,1968.0,2057.0
flow_5730_0,1973.0,2043.0
flow_111_0,1975.0,2061.0
flow_6759_0,1978.0,2063.0
flow_2743_0,1984.0,2054.0
flow_1048_0,1987.0,2058.0
flow_94_0,1998.0,2050.0
flow_623_0,2007.0,2077.0
flow_5686_0,2014.0,2083.0
flow_1079_0,2016.0,2086.0
flow_3701_0,2019.0,2103.0
flow_3721_0,2021.0,2107.0
flow_3722_0,2024.0,2621.0
flow_112_0,2027.0,2097.0
flow_114_0,2030.0,2130.0
flow_115_0,2032.0,2102.0
flow_2347_0,2034.0,2147.0
flow_116_0,2035.0,2132.0
flow_2745_0,2036.0,2125.0
flow_117_0,2038.0,2108.0
flow_3683_0,2039.0,2110.0
flow_118_0,2041.0,2135.0
flow_2748_0,2042.0,2151.0
flow_1054_0,2042.0,2094.0
flow_120_0,2044.0,2147.0
flow_3789_0,2044.0,2112.0
flow_121_0,2047.0,2118.0
flow_122_0,2052.0,2122.0
flow_2339_0,2054.0,2106.0
flow_124_0,2091.0,2160.0
flow_125_0,2094.0,2164.0
flow_127_0,2096.0,2578.0
flow_5726_0,2099.0,2169.0
flow_128_0,2099.0,2168.0
flow_129_0,2101.0,2171.0
flow_2753_0,2101.0,2172.0
flow_2757_0,2103.0,2173.0
flow_3729_0,2105.0,2252.0
flow_2358_0,2106.0,2175.0
flow_3739_0,2107.0,2257.0
flow_1123_0,2109.0,2162.0
flow_131_0,2115.0,2580.0
flow_6345_0,2118.0,2460.0
flow_3818_0,2120.0,2191.0
flow_132_0,2122.0,2191.0
flow_3844_0,2125.0,2194.0
flow_3852_0,2127.0,2197.0
flow_3860_0,2130.0,2200.0
flow_135_0,2143.0,2213.0
flow_2362_0,2148.0,2217.0
flow_2363_0,2150.0,2220.0
